support_id,unit,unit_assignment_status,domain,domain_assignment_status,x_5880,y_5880
SP5-0071-0132,Grupo Rio Ivaí,OK,Granular (Gr),OK,4917500.0,7997500.0
SP5-0071-0133,Formação Pantanal,OK,Granular (Gr),OK,4917500.0,8002500.0
SP5-0071-0134,Formação Pantanal,OK,Granular (Gr),OK,4917500.0,8007500.0
SP5-0071-0135,Formação Furnas,OK,Granular (Gr),OK,4917500.0,8012500.0
SP5-0071-0136,Formação Furnas,OK,Granular (Gr),OK,4917500.0,8017500.0
SP5-0071-0137,Formação Furnas,OK,Granular (Gr),OK,4917500.0,8022500.0
SP5-0071-0138,Formação Cachoeirinha,OK,Granular (Gr),OK,4917500.0,8027500.0
SP5-0071-0139,Formação Cachoeirinha,OK,Granular (Gr),OK,4917500.0,8032500.0
SP5-0071-0140,Grupo Bauru,OK,Granular (Gr),OK,4917500.0,8037500.0
SP5-0071-0141,Formação Cachoeirinha,OK,Granular (Gr),OK,4917500.0,8042500.0
SP5-0071-0142,Formação Cachoeirinha,OK,Granular (Gr),OK,4917500.0,8047500.0
SP5-0071-0143,Formação Furnas,OK,Granular (Gr),OK,4917500.0,8052500.0
SP5-0072-0005,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7362500.0
SP5-0072-0006,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7367500.0
SP5-0072-0007,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7372500.0
SP5-0072-0008,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7377500.0
SP5-0072-0009,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7382500.0
SP5-0072-0010,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7387500.0
SP5-0072-0011,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7392500.0
SP5-0072-0012,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7397500.0
SP5-0072-0013,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7402500.0
SP5-0072-0014,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7407500.0
SP5-0072-0015,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7412500.0
SP5-0072-0016,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7417500.0
SP5-0072-0017,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7422500.0
SP5-0072-0018,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7427500.0
SP5-0072-0019,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7432500.0
SP5-0072-0020,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7437500.0
SP5-0072-0021,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7442500.0
SP5-0072-0022,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7447500.0
SP5-0072-0023,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7452500.0
SP5-0072-0024,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7457500.0
SP5-0072-0025,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7462500.0
SP5-0072-0026,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7467500.0
SP5-0072-0027,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7472500.0
SP5-0072-0028,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7477500.0
SP5-0072-0029,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7482500.0
SP5-0072-0030,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7487500.0
SP5-0072-0031,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7492500.0
SP5-0072-0032,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7497500.0
SP5-0072-0033,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7502500.0
SP5-0072-0034,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7507500.0
SP5-0072-0035,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7512500.0
SP5-0072-0036,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7517500.0
SP5-0072-0037,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7522500.0
SP5-0072-0038,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7527500.0
SP5-0072-0039,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7532500.0
SP5-0072-0040,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7537500.0
SP5-0072-0041,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7542500.0
SP5-0072-0042,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7547500.0
SP5-0072-0043,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7552500.0
SP5-0072-0044,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7557500.0
SP5-0072-0045,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7562500.0
SP5-0072-0046,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7567500.0
SP5-0072-0047,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7572500.0
SP5-0072-0048,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7577500.0
SP5-0072-0049,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7582500.0
SP5-0072-0050,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7587500.0
SP5-0072-0051,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7592500.0
SP5-0072-0052,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7597500.0
SP5-0072-0053,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7602500.0
SP5-0072-0054,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7607500.0
SP5-0072-0055,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7612500.0
SP5-0072-0056,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7617500.0
SP5-0072-0057,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7622500.0
SP5-0072-0058,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7627500.0
SP5-0072-0059,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7632500.0
SP5-0072-0060,Grupo Caiuá,OK,Granular (Gr),OK,4922500.0,7637500.0
SP5-0072-0061,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7642500.0
SP5-0072-0062,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7647500.0
SP5-0072-0063,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7652500.0
SP5-0072-0064,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7657500.0
SP5-0072-0065,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7662500.0
SP5-0072-0066,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7667500.0
SP5-0072-0067,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7672500.0
SP5-0072-0068,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7677500.0
SP5-0072-0069,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7682500.0
SP5-0072-0070,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7687500.0
SP5-0072-0071,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7692500.0
SP5-0072-0072,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7697500.0
SP5-0072-0073,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7702500.0
SP5-0072-0074,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7707500.0
SP5-0072-0075,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7712500.0
SP5-0072-0076,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7717500.0
SP5-0072-0077,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7722500.0
SP5-0072-0078,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7727500.0
SP5-0072-0079,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7732500.0
SP5-0072-0080,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7737500.0
SP5-0072-0081,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7742500.0
SP5-0072-0082,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7747500.0
SP5-0072-0083,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7752500.0
SP5-0072-0084,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7757500.0
SP5-0072-0085,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7762500.0
SP5-0072-0086,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7767500.0
SP5-0072-0087,Formação Serra Geral,OK,Fraturada (Fr),OK,4922500.0,7772500.0
SP5-0072-0088,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7777500.0
SP5-0072-0089,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7782500.0
SP5-0072-0090,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7787500.0
SP5-0072-0091,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7792500.0
SP5-0072-0092,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7797500.0
SP5-0072-0093,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7802500.0
SP5-0072-0094,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7807500.0
SP5-0072-0095,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7812500.0
SP5-0072-0096,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7817500.0
SP5-0072-0097,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7822500.0
SP5-0072-0098,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7827500.0
SP5-0072-0099,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7832500.0
SP5-0072-0100,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7837500.0
SP5-0072-0101,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7842500.0
SP5-0072-0102,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7847500.0
SP5-0072-0103,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7852500.0
SP5-0072-0104,Grupo Bauru,OK,Granular (Gr),OK,4922500.0,7857500.0
SP5-0072-0105,Grupo Bauru,OK,Granular (Gr),OK,4922500.0,7862500.0
SP5-0072-0106,Grupo Bauru,OK,Granular (Gr),OK,4922500.0,7867500.0
SP5-0072-0107,Grupo Bauru,OK,Granular (Gr),OK,4922500.0,7872500.0
SP5-0072-0108,Grupo Bauru,OK,Granular (Gr),OK,4922500.0,7877500.0
SP5-0072-0109,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7882500.0
SP5-0072-0110,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7887500.0
SP5-0072-0111,Formação Botucatu,OK,Granular (Gr),OK,4922500.0,7892500.0
SP5-0072-0112,Formação Aquidauana,OK,Granular (Gr),OK,4922500.0,7897500.0
SP5-0072-0113,Formação Aquidauana,OK,Granular (Gr),OK,4922500.0,7902500.0
SP5-0072-0114,Formação Aquidauana,OK,Granular (Gr),OK,4922500.0,7907500.0
SP5-0072-0115,Formação Aquidauana,OK,Granular (Gr),OK,4922500.0,7912500.0
SP5-0072-0116,Formação Ponta Grossa,OK,Granular (Gr),OK,4922500.0,7917500.0
SP5-0072-0117,Formação Ponta Grossa,OK,Granular (Gr),OK,4922500.0,7922500.0
SP5-0072-0118,Formação Aquidauana,OK,Granular (Gr),OK,4922500.0,7927500.0
SP5-0072-0119,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7932500.0
SP5-0072-0120,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7937500.0
SP5-0072-0121,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7942500.0
SP5-0072-0122,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7947500.0
SP5-0072-0123,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7952500.0
SP5-0072-0124,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7957500.0
SP5-0072-0125,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7962500.0
SP5-0072-0126,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7967500.0
SP5-0072-0127,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7972500.0
SP5-0072-0128,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7977500.0
SP5-0072-0129,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7982500.0
SP5-0072-0130,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7987500.0
SP5-0072-0131,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7992500.0
SP5-0072-0132,Formação Furnas,OK,Granular (Gr),OK,4922500.0,7997500.0
SP5-0072-0133,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8002500.0
SP5-0072-0134,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8007500.0
SP5-0072-0135,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8012500.0
SP5-0072-0136,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8017500.0
SP5-0072-0137,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8022500.0
SP5-0072-0138,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8027500.0
SP5-0072-0139,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8032500.0
SP5-0072-0140,Formação Cachoeirinha,OK,Granular (Gr),OK,4922500.0,8037500.0
SP5-0072-0141,Grupo Bauru,OK,Granular (Gr),OK,4922500.0,8042500.0
SP5-0072-0142,Formação Cachoeirinha,OK,Granular (Gr),OK,4922500.0,8047500.0
SP5-0072-0143,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8052500.0
SP5-0072-0144,Formação Furnas,OK,Granular (Gr),OK,4922500.0,8057500.0
SP5-0073-0005,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7362500.0
SP5-0073-0006,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7367500.0
SP5-0073-0007,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7372500.0
SP5-0073-0008,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7377500.0
SP5-0073-0009,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7382500.0
SP5-0073-0010,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7387500.0
SP5-0073-0011,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7392500.0
SP5-0073-0012,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7397500.0
SP5-0073-0013,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7402500.0
SP5-0073-0014,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7407500.0
SP5-0073-0015,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7412500.0
SP5-0073-0016,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7417500.0
SP5-0073-0017,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7422500.0
SP5-0073-0018,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7427500.0
SP5-0073-0019,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7432500.0
SP5-0073-0020,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7437500.0
SP5-0073-0021,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7442500.0
SP5-0073-0022,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7447500.0
SP5-0073-0023,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7452500.0
SP5-0073-0024,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7457500.0
SP5-0073-0025,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7462500.0
SP5-0073-0026,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7467500.0
SP5-0073-0027,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7472500.0
SP5-0073-0028,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7477500.0
SP5-0073-0029,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7482500.0
SP5-0073-0030,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7487500.0
SP5-0073-0031,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7492500.0
SP5-0073-0032,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7497500.0
SP5-0073-0033,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7502500.0
SP5-0073-0034,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7507500.0
SP5-0073-0035,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7512500.0
SP5-0073-0036,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7517500.0
SP5-0073-0037,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7522500.0
SP5-0073-0038,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7527500.0
SP5-0073-0039,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7532500.0
SP5-0073-0040,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7537500.0
SP5-0073-0041,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7542500.0
SP5-0073-0042,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7547500.0
SP5-0073-0043,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7552500.0
SP5-0073-0044,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7557500.0
SP5-0073-0045,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7562500.0
SP5-0073-0046,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7567500.0
SP5-0073-0047,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7572500.0
SP5-0073-0048,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7577500.0
SP5-0073-0049,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7582500.0
SP5-0073-0050,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7587500.0
SP5-0073-0051,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7592500.0
SP5-0073-0052,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7597500.0
SP5-0073-0053,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7602500.0
SP5-0073-0054,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7607500.0
SP5-0073-0055,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7612500.0
SP5-0073-0056,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7617500.0
SP5-0073-0057,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7622500.0
SP5-0073-0058,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7627500.0
SP5-0073-0059,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7632500.0
SP5-0073-0060,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7637500.0
SP5-0073-0061,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7642500.0
SP5-0073-0062,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7647500.0
SP5-0073-0063,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7652500.0
SP5-0073-0064,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7657500.0
SP5-0073-0065,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7662500.0
SP5-0073-0066,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7667500.0
SP5-0073-0067,Grupo Caiuá,OK,Granular (Gr),OK,4927500.0,7672500.0
SP5-0073-0068,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7677500.0
SP5-0073-0069,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7682500.0
SP5-0073-0070,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7687500.0
SP5-0073-0071,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7692500.0
SP5-0073-0072,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7697500.0
SP5-0073-0073,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7702500.0
SP5-0073-0074,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7707500.0
SP5-0073-0075,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7712500.0
SP5-0073-0076,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7717500.0
SP5-0073-0077,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7722500.0
SP5-0073-0078,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7727500.0
SP5-0073-0079,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7732500.0
SP5-0073-0080,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7737500.0
SP5-0073-0081,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7742500.0
SP5-0073-0082,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7747500.0
SP5-0073-0083,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7752500.0
SP5-0073-0084,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7757500.0
SP5-0073-0085,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7762500.0
SP5-0073-0086,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7767500.0
SP5-0073-0087,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7772500.0
SP5-0073-0088,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7777500.0
SP5-0073-0089,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7782500.0
SP5-0073-0090,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7787500.0
SP5-0073-0091,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7792500.0
SP5-0073-0092,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7797500.0
SP5-0073-0093,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7802500.0
SP5-0073-0094,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7807500.0
SP5-0073-0095,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7812500.0
SP5-0073-0096,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7817500.0
SP5-0073-0097,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7822500.0
SP5-0073-0098,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7827500.0
SP5-0073-0099,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7832500.0
SP5-0073-0100,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7837500.0
SP5-0073-0101,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7842500.0
SP5-0073-0102,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7847500.0
SP5-0073-0103,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7852500.0
SP5-0073-0104,Formação Serra Geral,OK,Fraturada (Fr),OK,4927500.0,7857500.0
SP5-0073-0105,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,7862500.0
SP5-0073-0106,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,7867500.0
SP5-0073-0107,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,7872500.0
SP5-0073-0108,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,7877500.0
SP5-0073-0109,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,7882500.0
SP5-0073-0110,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,7887500.0
SP5-0073-0111,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7892500.0
SP5-0073-0112,Formação Botucatu,OK,Granular (Gr),OK,4927500.0,7897500.0
SP5-0073-0113,Formação Aquidauana,OK,Granular (Gr),OK,4927500.0,7902500.0
SP5-0073-0114,Formação Aquidauana,OK,Granular (Gr),OK,4927500.0,7907500.0
SP5-0073-0115,Formação Aquidauana,OK,Granular (Gr),OK,4927500.0,7912500.0
SP5-0073-0116,Formação Aquidauana,OK,Granular (Gr),OK,4927500.0,7917500.0
SP5-0073-0117,Formação Aquidauana,OK,Granular (Gr),OK,4927500.0,7922500.0
SP5-0073-0118,Formação Ponta Grossa,OK,Granular (Gr),OK,4927500.0,7927500.0
SP5-0073-0119,Formação Aquidauana,OK,Granular (Gr),OK,4927500.0,7932500.0
SP5-0073-0120,Formação Ponta Grossa,OK,Granular (Gr),OK,4927500.0,7937500.0
SP5-0073-0121,Formação Ponta Grossa,OK,Granular (Gr),OK,4927500.0,7942500.0
SP5-0073-0122,Formação Ponta Grossa,OK,Granular (Gr),OK,4927500.0,7947500.0
SP5-0073-0123,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7952500.0
SP5-0073-0124,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7957500.0
SP5-0073-0125,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7962500.0
SP5-0073-0126,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7967500.0
SP5-0073-0127,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7972500.0
SP5-0073-0128,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7977500.0
SP5-0073-0129,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7982500.0
SP5-0073-0130,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7987500.0
SP5-0073-0131,Formação Furnas,OK,Granular (Gr),OK,4927500.0,7992500.0
SP5-0073-0132,Formação Ponta Grossa,OK,Granular (Gr),OK,4927500.0,7997500.0
SP5-0073-0133,Formação Furnas,OK,Granular (Gr),OK,4927500.0,8002500.0
SP5-0073-0134,Formação Furnas,OK,Granular (Gr),OK,4927500.0,8007500.0
SP5-0073-0135,Formação Furnas,OK,Granular (Gr),OK,4927500.0,8012500.0
SP5-0073-0136,Formação Furnas,OK,Granular (Gr),OK,4927500.0,8017500.0
SP5-0073-0137,Formação Furnas,OK,Granular (Gr),OK,4927500.0,8022500.0
SP5-0073-0138,Formação Furnas,OK,Granular (Gr),OK,4927500.0,8027500.0
SP5-0073-0139,Formação Ponta Grossa,OK,Granular (Gr),OK,4927500.0,8032500.0
SP5-0073-0140,Formação Cachoeirinha,OK,Granular (Gr),OK,4927500.0,8037500.0
SP5-0073-0141,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,8042500.0
SP5-0073-0142,Formação Cachoeirinha,OK,Granular (Gr),OK,4927500.0,8047500.0
SP5-0073-0143,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,8052500.0
SP5-0073-0144,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,8057500.0
SP5-0073-0145,Grupo Bauru,OK,Granular (Gr),OK,4927500.0,8062500.0
SP5-0074-0006,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7367500.0
SP5-0074-0007,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7372500.0
SP5-0074-0008,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7377500.0
SP5-0074-0009,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7382500.0
SP5-0074-0010,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7387500.0
SP5-0074-0011,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7392500.0
SP5-0074-0012,Grupo Caiuá,OK,Granular (Gr),OK,4932500.0,7397500.0
