well_id,source_current_present,source_sgb2024_present,latitude,longitude,municipality_declared,municipality_spatial,coordinate_quality_status,nearest_neighbor_m,exact_coordinate_group,nature,situation,use_water,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,aquifer_comparison_status,geology_sgb_unit,geology_sgb_sigla,depth_current_m,depth_sgb2024_profundi_1_m,depth_sgb2024_profundida_m,static_level_current_m,static_level_sgb2024_m,dynamic_level_current_m,dynamic_level_sgb2024_m,specific_capacity_current,specific_capacity_sgb2024,test_type_sgb2024,test_date_sgb2024,interpretation_method_sgb2024,transmissivity_sgb2024,permeability_sgb2024,storage_coefficient_sgb2024,stabilized_yield_sgb2024,pump_type_sgb2024,ph_current,electrical_conductivity_current,electrical_conductivity_sgb2024,temperature_current,temperature_sgb2024,turbidity_current,turbidity_sgb2024,chemical_parameter_current,chemical_concentration_current,drilling_date_current,registration_date_current,installation_date_current,drilling_date_sgb2024,analysis_date_sgb2024,collection_date_sgb2024,drilling_method_sgb2024,driller_sgb2024,formation_sgb2024,penetration_type_sgb2024,hydraulic_condition_sgb2024,capture_type_sgb2024,atlas_qlog_record,atlas_explicit_profile,rimas_flag_current
3500026967,True,True,-22.72277799999995,-54.769721999999945,Caarapó,Caarapó,OK,4335.61,,Poço tubular,Bombeando,Abastecimento industrial,,Grupo Caiuá,Formação Botucatu,UNKNOWN,Grupo Caiuá,K2c,80,80.0,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,,2009-01-13,2009-05-28,,2009-01-13,01/04/2009,31/03/2009,,,,,,,0.5,False,False
3500045695,True,True,-20.442777999999976,-54.55638899999997,Campo Grande,Campo Grande,OK,24.34,,Poço tubular,Bombeando,,,Formação Serra Geral,Formação Botucatu,UNKNOWN,Grupo Serra Geral,K1sg,60,60.0,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,11,11.0,,,"0,4","0,4",,,2006-06-27,2015-10-13,,2006-06-27,29/06/2010,21/06/2010,,HIDROSONDA POÇOS ARTESIANOS LTDA - ME,,,,,0.5,False,False
3500023227,True,True,-19.399999999999977,-54.57527699999997,São Gabriel do Oeste,São Gabriel do Oeste,OK,74.3,,Poço tubular,Equipado,Abastecimento urbano,Guarani,Grupo Bauru,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,65,65.0,0.0,10,10.0,18.64,18.64,6.11,6.11,Rebaixamento,1984-07-14,,,,,52.8,Bomba submersa,6,,0.0,,,"11,0",11,Solidos dissolvidos totais,38,1984-07-14,1998-05-23,1984-07-14,1984-07-14,05/11/1984,,,LAPA,Formação Botucatu,Parcial,Confinado,Simultânea,0.75,False,False
3500027241,True,True,-22.155832999999973,-53.778332999999975,Angélica,Angélica,OK,84.18,,Poço tubular,Bombeando,Abastecimento urbano,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,97,97.0,0.0,24.5,24.5,49,49.0,3.061,3.061,,2010-01-25,,,,,75.0,Bomba submersa,6.82000017,,0.0,25.6000004,"25,6","0,40","0,4",Solidos dissolvidos totais,24.3,2001-05-01,2010-03-23,,2001-05-01,23/06/2009,22/06/2009,,EBS,Formação Caiuá,,,,0.75,False,False
3500045118,True,True,-19.45111099999997,-54.485555999999974,São Gabriel do Oeste,São Gabriel do Oeste,OK,2340.86,,Poço tubular,Bombeando,,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,112,112.0,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,Bomba submersa,6.92999983,,0.0,,,"0,34","0,34",,,2008-10-14,2009-04-15,,2008-10-14,07/01/2009,06/01/2009,,,Formação Serra Geral,,,Única,0.75,False,False
3500022607,True,True,-18.813887999999963,-52.62055499999997,Chapadão do Sul,Chapadão do Sul,OK,65.27,,Poço tubular,Bombeando,,Coberturas sedimentares Indiferenciadas,Formação Cachoeirinha,Formação Botucatu,UNKNOWN,Formação Cachoeirinha,ENch,158,158.0,0.0,65.2,62.5,71.6,67.2,6.922,8.021,Rebaixamento,2001-11-02,,,,,37.7,Bomba submersa,3.5999999,9.6,0.0,24.3999996,,,,Solidos dissolvidos totais,14.7,1996-02-23,2008-09-03,1996-02-23,1996-02-23,,,Rotativo,HIDROTÉCNICA LTDA,Coberturas Detrítico-Lateríticas,,,,0.75,False,False
3500022908,True,True,-20.533054999999933,-54.621943999999985,Campo Grande,Campo Grande,OK,294.94,,Poço tubular,Bombeando,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,120,120.0,0.0,88,50.0,90,65.0,7,1.36,Rebaixamento,1998-03-06,,,,,20.4,Bomba submersa,7.4000001,103,0.0,27,,,,Solidos dissolvidos totais,94,1982-02-19,2008-08-26,1982-02-19,1982-02-19,,,Rotativo,NOPAR,Formação Serra Geral,,,,0.75,False,False
3500023141,True,True,-23.09833299999997,-55.20111099999997,Amambai,Amambai,OK,28.87,,Poço tubular,Equipado,Abastecimento urbano,Guarani,Formação Serra Geral,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Grupo Serra Geral,K1sg,105,105.0,0.0,44,44.0,70.1,70.1,0.46,0.46,Rebaixamento,1984-08-16,,,,,12.0,Bomba submersa,,,0.0,,,,,,,1984-08-07,1998-04-09,1984-08-17,1984-08-07,,,Percussao,HIDROSOMAT,Formação Botucatu,PARCIAL,CONFINADO,SIMULTÂNEA,0.75,False,False
3500023186,True,True,-19.123054999999965,-51.73472199999998,Cassilândia,Cassilândia,OK,115.39,,Poço tubular,Não instalado,Abastecimento urbano,Guarani,Grupo Bauru,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Formação Vale do Rio do Peixe,K2vp,215,215.0,0.0,0,0.0,,0.0,,0.0,,1998-04-21,,,,,0.0,Nao equipado,,,0.0,,,,,,,1984-01-23,1998-04-21,,1984-01-23,,,,NOPAR,Formação Botucatu,PARCIAL,CONFINADO,SIMULTÂNEA,0.75,False,False
3500023216,True,True,-20.094443999999953,-54.75277699999998,Jaraguari,Jaraguari,OK,559.7,,Poço tubular,Equipado,Pecuária,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,75.5,75.5,0.0,41.4,41.4,65,65.0,0.28,0.28,,1987-05-25,,,,,6.6,Bomba submersa,,,0.0,,,,,,,1987-05-25,1998-05-21,,1987-05-25,,,,HIDROTECNICA,Formação Botucatu,Parcial,Livre,Única,0.75,False,False
3500023272,True,True,-21.541943999999944,-54.16194399999995,Nova Alvorada do Sul,Nova Alvorada do Sul,OK,8992.16,,Poço tubular,Equipado,Abastecimento doméstico,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,160,160.0,0.0,18,18.0,75,75.0,0.051,0.051,Rebaixamento,1995-03-05,,,,,2.9,Bomba submersa,,,0.0,,,,,,,1995-03-05,1998-06-24,1995-03-05,1995-03-05,,,Roto-percussao,HIDROSOMAT,Formação Serra Geral,Parcial,Livre,Única,0.75,False,False
3500023337,True,True,-18.549165999999957,-53.12638799999996,Costa Rica,Costa Rica,OK,431.3,,Poço tubular,Equipado,Abastecimento urbano,Não definido,Formação Serra Geral,Formação Botucatu,UNKNOWN,Grupo Serra Geral,K1sg,93,93.0,0.0,33,33.0,45,45.0,5.08,5.08,,1991-08-15,,,,,61.0,Bomba submersa,,,0.0,,,,,,,1991-07-20,1998-07-03,1991-08-15,1991-07-20,,,Percussao,F. SESP,,Parcial,Confinado,Simultânea,0.75,False,False
3500026981,True,True,-22.31444399999998,-53.82416699999993,Ivinhema,Ivinhema,OK,84.33,,Poço tubular,Bombeando,Abastecimento urbano,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,129,129.0,0.0,37.7,37.7,55.5,55.5,2.36,2.36,,2009-08-27,,,,,42.0,Bomba submersa,,,0.0,24.2999992,"24,3",,,Solidos dissolvidos totais,57.2,1988-03-15,2009-10-15,,1988-03-15,07/10/2009,06/10/2009,,HIDROTÉCNICA,Formação Caiuá,,,,0.75,False,False
3500027066,True,True,-22.079166999999927,-54.79861099999994,Itaporã,Itaporã,OK,84.18,,Poço tubular,Bombeando,Abastecimento urbano,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,62,62.0,0.0,8,8.0,46.07,46.07,0.173,0.173,,2003-10-16,,,,,6.6,Bomba submersa,,,0.0,,,,,Solidos dissolvidos totais,147.2,1982-06-17,2010-02-02,,1982-06-17,15/09/2009,14/09/2009,,LAPA POÇOS ARTESIANOS LTDA,Formação Botucatu,,,,0.75,False,False
3500045605,True,True,-22.614999999999952,-54.70138899999995,Caarapó,Caarapó,OK,25.98,,Poço tubular,Bombeando,Abastecimento industrial,Guarani,Grupo Caiuá,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Grupo Caiuá,K2c,644,644.0,0.0,128,128.0,172.4,172.4,3.096,3.096,Continuo,2009-09-22,,,,,137.45,Bomba submersa,,,0.0,,,,,,,2009-09-22,2012-09-11,2009-09-22,2009-09-22,,,Rotativo,IGUAÇU POÇOS ARTESIANOS LTDA,Formação Serra Geral,Parcial,Confinado,Única,0.75,False,False
3500045699,True,True,-20.37972199999996,-54.57111099999997,Campo Grande,Campo Grande,OK,82.48,,Poço tubular,Bombeando,Abastecimento urbano,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Serra Geral,K1sg,55,55.0,0.0,21.3,21.3,42.5,42.5,0.377,0.377,Rebaixamento,2000-05-25,,,,,8.0,Bomba submersa,,,0.0,,,,,,,2000-05-22,2015-10-15,,2000-05-22,,,Rotativo,HIDROSOMAT LTDA,Grupo Bauru,Total,Livre,Única,0.75,False,False
3500022510,True,True,-20.449165999999934,-54.59694399999995,Campo Grande,Campo Grande,OK,0.11,,Poço tubular,Abandonado,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,154,154.0,0.0,21,21.0,86,86.0,0.086,0.086,Rebaixamento,1971-03-22,,,,,5.6,Bomba submersa,,,0.0,,,,,,,1971-03-22,2008-08-28,1971-03-22,1971-03-22,,,Rotativo,,Formação Serra Geral,,,,0.75,False,False
3500022597,True,True,-19.53888799999993,-54.03666599999997,Camapuã,Camapuã,OK,42.17,,Poço tubular,Bombeando,,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,160,160.0,0.0,21,21.0,70,70.0,0.531,0.531,Rebaixamento,1991-02-14,,,,,26.0,Bomba submersa,,,0.0,,,,,,,1991-02-14,2008-09-03,1991-02-14,1991-02-14,,,Rotativo,HIDROSOMAT,Formação Botucatu,,,,0.75,False,False
3500022600,True,True,-19.52444399999996,-54.04305499999998,Camapuã,Camapuã,OK,42.01,,Poço tubular,Bombeando,,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,124,124.0,0.0,20,20.0,96,96.0,0.229,0.229,Rebaixamento,2003-03-24,,,,,17.42,Bomba submersa,,,0.0,,,,,,,2001-03-24,2008-09-03,2001-03-24,2001-03-24,,,Rotativo,SANESUL S/A,Formação Botucatu,,,,0.75,False,False
3500022730,True,True,-22.529165999999975,-55.63861099999997,Ponta Porã,Ponta Porã,OK,2670.15,,Poço tubular,Equipado,,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,150,150.0,0.0,11,11.0,20,20.0,14.667,14.667,Rebaixamento,1980-12-14,,,,,132.0,,,,0.0,,,,,,,1980-12-14,2008-07-30,1980-12-14,1980-12-14,,,Rotativo,LAPA LTDA,Formação Serra Geral,,,,0.75,False,False
3500022891,True,True,-20.41888799999998,-54.633887999999956,Campo Grande,Campo Grande,OK,337.11,,Poço tubular,Bombeando,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,132,132.0,0.0,17.6,17.6,42,42.0,1.631,1.631,Rebaixamento,1977-03-08,,,,,39.8,,,,0.0,,,,,,,1977-03-08,2008-08-25,1977-03-08,1977-03-08,,,Rotativo,HIDROTÉCNICA,Formação Serra Geral,,,,0.75,False,False
3500023044,True,True,-19.541943999999944,-54.03694399999995,Camapuã,Camapuã,OK,307.08,,Poço tubular,Bombeando,,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,143,143.0,0.0,0.7000000000000001,0.7,39.96,39.96,0.53,0.53,Rebaixamento,1987-03-08,,,,,20.8,,,,0.0,,,,,,,1987-03-08,2008-09-12,1987-03-08,1987-03-08,,,Rotativo,HIDROSOMAT LTDA,Formação Piramboia,,,,0.75,False,False
3500065097,True,True,-19.496110999999928,-54.006110999999976,Camapuã,Camapuã,OK,96.57,,Poço tubular,Equipado,,Guarani,Grupo Caiuá,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Grupo Caiuá,K2c,136,136.0,0.0,30.1,30.1,97.3,97.3,0.089,0.089,,2019-09-05,,,,,6.0,,,,0.0,,,,,,,2019-09-05,2019-09-05,2019-09-05,2019-09-05,,,,,,Parcial,Livre,,0.75,False,False
3500065136,True,True,-20.146110999999962,-54.801943999999935,Rochedo,Rochedo,OK,4514.24,,Poço tubular,Equipado,,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,45,45.0,0.0,12,12.0,,0.0,,0.0,,2019-09-09,,,,,5.0,,,,0.0,,,,,,,2019-09-09,2019-09-09,2019-09-09,2019-09-09,,,,,,Parcial,,,0.75,False,False
3500065090,True,True,-22.151943999999958,-56.17888899999997,Antônio João,Bela Vista,REVIEW,6791.65,,Poço tubular,Equipado,,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,120,120.0,0.0,40,40.0,59,59.0,0.595,0.595,,2019-09-05,,,,,11.3,,,,0.0,,,,,,,2019-09-05,2019-09-05,2019-09-05,2019-09-05,,,,NÃO HÁ INFORMAÇÃO,,Parcial,Livre,,0.75,False,False
3500065137,True,True,-20.115832999999952,-54.831110999999964,Rochedo,Rochedo,OK,2291.91,,Poço tubular,Equipado,,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,115,115.0,0.0,26.6,26.6,,0.0,,0.0,,2019-09-09,,,,,25.0,,,,0.0,,,,,,,2019-09-09,2019-09-09,2019-09-09,2019-09-09,,,,,,,,,0.75,False,False
3500028108,True,True,-19.987777999999935,-54.787777999999946,Rochedo,Rochedo,OK,1719.05,,Poço de monitoramento,Poço RIMAS equipado c medidor automático de nível,Sem uso,Guarani,Formação Botucatu,,POSSIVELMENTE CONSISTENTE,Formação Botucatu,K1bt,66,66.0,0.0,34.44,34.44,39.53,39.53,0.177,0.177,Rebaixamento,2011-05-13,,,,,0.9,,5.57999992,20.3,20.9,,,"0,23","0,48",,,2011-05-11,2011-05-31,2011-05-11,2011-05-11,26/07/2022,26/07/2022,Rotativo,A F BORSATO E CIA LTDA - EPP,Formação Botucatu,Parcial,Livre,Única,0.75,False,False
3500029179,True,True,-21.296666999999957,-52.06722199999996,Brasilândia,Brasilândia,OK,3493.49,,Poço de monitoramento,Poço RIMAS equipado c medidor automático de nível,Sem uso,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,58,60.0,0.0,23.89,23.89,28.41,28.41,1.726,1.726,Rebaixamento,2011-10-25,,,,,7.8,,4.98000002,7.2,6.9,,,"0,02","0,42",,,2011-10-24,2011-11-03,2011-10-24,2011-10-24,20/07/2022,20/07/2022,Rotativo,A F BORSATO E CIA LTDA -EPP,Formação Caiuá,Parcial,Livre,Única,0.75,False,False
3500070570,True,False,-22.414555999999948,-54.23930599999994,Glória de Dourados,Glória de Dourados,OK,103.18,,Poço tubular,Bombeando,Pecuária,Bauru_Caiua,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Serra Geral,K1sg,36,,,4.43,,7.08,,0.567,,,,,,,,,,,,,,,,,,,2019-01-31,2024-07-31,,,,,,,,,,,0.75,False,False
3500022483,True,True,-20.45277699999997,-54.58138799999995,Campo Grande,Campo Grande,OK,676.13,,Poço tubular,Abandonado,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,105,105.0,0.0,3.22,3.22,13.74,13.74,6.844,6.844,Rebaixamento,1983-06-17,,,,,72.0,Bomba submersa,,,0.0,,,,,,,1983-06-17,2008-08-27,1983-06-17,1983-06-17,,,Rotativo,LAPA POÇOS ARTESIANOS,Formação Serra Geral,,,,0.75,False,False
3500022498,True,True,-20.552499999999952,-54.677776999999935,Campo Grande,Campo Grande,OK,448.4,,Poço tubular,Bombeando,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,150,150.0,0.0,35,35.0,40,40.0,2.5,2.5,Rebaixamento,1997-11-11,,,,,12.5,Bomba submersa,,,0.0,,,,,,,1985-09-19,2008-08-28,1985-09-19,1985-09-19,,,Rotativo,HIDROSOMAT,Formação Serra Geral,,,,0.75,False,False
3500022515,True,True,-20.436387999999965,-54.64805499999994,Campo Grande,Campo Grande,OK,42.01,,Poço tubular,Abandonado,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,120,120.0,0.0,15,15.0,32,32.0,1.471,1.471,Rebaixamento,1980-06-05,,,,,25.0,Bomba submersa,,,0.0,,,,,,,1980-06-05,2008-08-28,1980-06-05,1980-06-05,,,Rotativo,LAPA POÇOS ARTESIANOS,Formação Serra Geral,,,,0.75,False,False
3500022521,True,True,-20.416110999999944,-54.59861099999995,Campo Grande,Campo Grande,OK,119.38,,Poço tubular,Bombeando,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,110.5,110.5,0.0,5,5.0,16,16.0,1.864,1.864,Rebaixamento,1995-12-13,,,,,20.5,Bomba submersa,,,0.0,,,,,,,1981-12-04,2008-08-29,1981-12-04,1981-12-04,,,Rotativo,LAPA POÇOS ARTESIANOS,Formação Serra Geral,,,,0.75,False,False
3500022526,True,True,-20.425832999999955,-54.573054999999954,Campo Grande,Campo Grande,OK,252.29,,Poço tubular,Bombeando,,Caiua,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Serra Geral,K1sg,136.5,136.5,0.0,27,27.0,53,53.0,0.365,0.365,Rebaixamento,1997-05-15,,,,,9.5,Bomba submersa,,,0.0,,,,,,,1981-05-15,2008-08-29,1981-05-15,1981-05-15,,,Rotativo,CONSTRUMAT,Formação Caiuá,,,,0.75,False,False
3500022546,True,True,-22.310276999999928,-53.82805499999995,Ivinhema,Ivinhema,OK,79.03,,Poço tubular,Bombeando,,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,150,150.0,0.0,51.18,51.18,62.35,62.35,4.23,4.23,Rebaixamento,1980-04-02,,,,,47.25,Bomba submersa,,,0.0,,,,,,,1980-04-02,2008-09-01,1980-04-02,1980-04-02,,,Rotativo,NOPAR - NORTE POÇOS ARTESIANOS,Formação Caiuá,,,,0.75,False,False
3500022551,True,True,-22.64861099999996,-53.850832999999966,Novo Horizonte do Sul,Novo Horizonte do Sul,OK,84.18,,Poço tubular,Bombeando,,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,120,120.0,0.0,10,10.0,78,78.0,0.103,0.103,Rebaixamento,1998-08-25,,,,,7.0,Bomba submersa,,,0.0,,,,,,,1994-05-12,2008-09-01,1994-05-12,1994-05-12,,,Rotativo,E.B.S,Formação Caiuá,,,,0.75,False,False
3500022554,True,True,-22.236665999999957,-53.33694399999996,Nova Andradina,Nova Andradina,OK,126.42,,Poço tubular,Abandonado,,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,150,150.0,0.0,23,23.0,87,87.0,1.563,1.563,Rebaixamento,1981-09-16,,,,,100.0,Bomba submersa,,,0.0,,,,,,,1981-09-16,2008-09-01,1981-09-16,1981-09-16,,,Rotativo,LAPA POÇOS ARTESIANOS,Formação Santo Anastácio,,,,0.75,False,False
3500022609,True,True,-18.91999999999996,-54.842221999999936,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,OK,270.93,,Poço tubular,Abandonado,,Furnas,Formação Furnas,,CONSISTENTE,Formação Furnas,D1f,100,100.0,0.0,2,2.0,11.55,11.55,8.377,8.377,Rebaixamento,1966-10-15,,,,,80.0,Bomba submersa,,,0.0,,,,,,,1966-10-15,2008-09-04,1966-10-15,1966-10-15,,,Rotativo,NOPAR - NORTE POÇOS ARTESIANOS,Formação Furnas,,,,0.75,False,False
3500022614,True,True,-19.04222199999998,-57.781387999999936,Corumbá,Corumbá,OK,3907.65,,Poço tubular,Bombeando,,Não definido,Grupo Corumbá,,UNKNOWN,Formação Bocaina,NP3bo,68,68.0,0.0,35,35.0,54.8,54.8,1.97,1.97,Rebaixamento,2003-04-02,,,,,39.0,Bomba submersa,,,0.0,,,,,,,2003-04-02,2008-09-04,2003-04-02,2003-04-02,,,Rotativo,SANESUL S/A,Formação Bocaína,,,,0.75,False,False
3500022640,True,True,-22.301665999999955,-53.27722199999994,Batayporã,Batayporã,OK,352.58,,Poço tubular,Bombeando,,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,96,96.0,0.0,9,9.0,27.7,27.7,1.567,1.567,Rebaixamento,1974-12-03,,,,,29.3,Bomba submersa,,,0.0,,,,,,,1974-12-03,2008-09-08,1974-12-03,1974-12-03,,,Rotativo,NOPAR - NORTE POÇOS ARTESIANOS,Formação Caiuá,,,,0.75,False,False
3500022642,True,True,-19.091110999999955,-57.809721999999965,Corumbá,Corumbá,OK,598.94,,Poço tubular,Bombeando,,Não definido,Grupo Corumbá,,UNKNOWN,Formação Bocaina,NP3bo,39.8,39.8,0.0,2.15,2.15,12.6,12.6,6.316,6.316,Rebaixamento,1996-10-31,,,,,66.0,Bomba submersa,,,0.0,,,,,,,1996-10-31,2008-09-08,1996-10-31,1996-10-31,,,Rotativo,,Formação Bocaína,,,,0.75,False,False
3500022725,True,True,-23.052776999999935,-54.18222199999997,Naviraí,Naviraí,OK,351.68,,Poço tubular,Abandonado,,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,100.5,100.5,0.0,31,31.0,34.2,34.2,3.125,3.125,Rebaixamento,1980-09-08,,,,,10.0,,,,0.0,,,,,,,1980-10-20,2008-07-29,1980-10-20,1980-10-20,,,Rotativo,,Formação Caiuá,,,,0.75,False,False
3500022749,True,True,-23.800832999999955,-54.104165999999964,Eldorado,Eldorado,OK,215.0,,Poço tubular,Abandonado,,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,150,150.0,0.0,13.4,13.4,75.11,75.11,0.181,0.181,Rebaixamento,1984-12-10,,,,,11.17,,,,0.0,,,,,,,1984-12-10,2008-08-05,1984-12-10,1984-12-10,,,Rotativo,HIDROSSOMAT,Formação Caiuá,,,,0.75,False,False
3500022798,True,True,-20.484721999999977,-55.63694399999997,Aquidauana,Aquidauana,OK,42.17,,Poço tubular,Bombeando,,Aquidauana,Formação Aquidauana,,CONSISTENTE,Formação Aquidauana,C2P1a,108,108.0,0.0,8.3,8.3,63.3,63.3,0.131,0.131,Rebaixamento,1991-05-24,,,,,7.2,,,,0.0,,,,,,,1991-05-24,2008-08-15,1991-05-24,1991-05-24,,,Rotativo,HIDROSSOMAT,Formação Aquidauana,,,,0.75,False,False
3500022803,True,True,-20.476665999999966,-55.539999999999964,Aquidauana,Aquidauana,OK,61.63,,Poço tubular,Bombeando,,Aquidauana,Formação Aquidauana,,CONSISTENTE,Formação Aquidauana,C2P1a,150,150.0,0.0,10.04,10.04,44.86,44.86,0.33,0.33,Rebaixamento,1987-09-11,,,,,11.5,,,,0.0,,,,,,,1987-09-11,2008-08-18,1987-09-11,1987-09-11,,,Rotativo,NOPAR,Formação Aquidauana,,,,0.75,False,False
3500022832,True,True,-22.258610999999974,-54.79527699999994,Dourados,Dourados,OK,84.18,,Poço tubular,Bombeando,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,120,120.0,0.0,29,29.0,53,53.0,3,3.0,Rebaixamento,1990-03-23,,,,,72.0,Bomba submersa,,,0.0,,,,,,,1982-04-12,2008-08-20,1982-04-12,1982-04-12,,,Rotativo,LAPA LTDA,Formação Serra Geral,,,,0.75,False,False
3500022855,True,True,-22.08694399999996,-54.79472199999998,Itaporã,Itaporã,OK,30.73,,Poço tubular,Bombeando,,Guarani,Formação Serra Geral,Formação Botucatu,POSSIVELMENTE CONSISTENTE,Grupo Serra Geral,K1sg,112,112.0,0.0,6.5,6.5,9.5,9.5,11.1,11.1,Rebaixamento,2003-10-16,,,,,33.3,Bomba submersa,,,0.0,,,,,,,1996-06-01,2008-08-21,1996-06-01,1996-06-01,,,Rotativo,EBS-EMPRESA BRASILEIRA DE SANEAMENTO,Formação Botucatu,,,,0.75,False,False
3500022877,True,True,-21.809999999999945,-54.53694399999995,Rio Brilhante,Rio Brilhante,OK,106.12,,Poço tubular,Abandonado,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,110,110.0,0.0,15,15.0,35,35.0,1.15,1.15,Rebaixamento,1989-09-21,,,,,23.0,,,,0.0,,,,,,,1989-09-21,2008-08-25,1989-09-21,1989-09-21,,,Rotativo,HIDROSSOMAT,Formação Serra Geral,,,,0.75,False,False
3500022894,True,True,-20.449999999999932,-54.64277699999997,Campo Grande,Campo Grande,OK,233.94,,Poço tubular,Abandonado,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,172,172.0,0.0,15,15.0,32,32.0,1.471,1.471,Rebaixamento,1977-10-11,,,,,25.0,,,,0.0,,,,,,,1977-10-11,2008-08-25,1977-10-11,1977-10-11,,,Rotativo,LAPA LTDA,Formação Serra Geral,,,,0.75,False,False
3500022895,True,True,-20.457221999999945,-54.635276999999974,Campo Grande,Campo Grande,OK,28.98,,Poço tubular,Bombeando,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,140,140.0,0.0,13,13.0,16,16.0,4.033,4.033,Rebaixamento,1997-10-25,,,,,12.1,Bomba submersa,,,0.0,,,,,,,1978-11-13,2008-08-25,1978-11-13,1978-11-13,,,Rotativo,NOPAR,Formação Serra Geral,,,,0.75,False,False
3500022936,True,True,-22.156387999999936,-53.779165999999975,Angélica,Angélica,REVIEW,0.0,EXACT_COORD_0015,Poço tubular,Bombeando,,Caiua,Grupo Caiuá,Formação Botucatu,CONSISTENTE,Grupo Caiuá,K2c,97,97.0,0.0,9.5,9.5,19,19.0,2.253,2.253,Rebaixamento,2001-03-09,,,,,21.4,,,,0.0,,,,,,,2001-03-09,2008-08-28,2001-03-09,2001-03-09,,,Rotativo,SANESUL SA,Formação Caiuá,,,,0.75,False,False
