parameter_id,well_id,source_dataset,parameter,value,unit,test_date,method,quality_status
CUR_QS_3500072749,3500072749,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.319,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072733,3500072733,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.52,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072727,3500072727,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.316,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072711,3500072711,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.564,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072702,3500072702,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.503,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072700,3500072700,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.385,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072659,3500072659,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.334,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072614,3500072614,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.481,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072601,3500072601,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.764,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072594,3500072594,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.501,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072433,3500072433,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.228,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072367,3500072367,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.683,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072353,3500072353,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.473,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072351,3500072351,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.183,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072345,3500072345,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.9,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072342,3500072342,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.412,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072330,3500072330,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.885,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072301,3500072301,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.361,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072293,3500072293,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.038,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072270,3500072270,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.647,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072268,3500072268,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.475,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072228,3500072228,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.072,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072222,3500072222,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.188,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072209,3500072209,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.051,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072181,3500072181,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.034,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072177,3500072177,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.004,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072142,3500072142,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.85,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072134,3500072134,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.131,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072036,3500072036,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.825,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072032,3500072032,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.582,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072028,3500072028,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,22.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072026,3500072026,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.556,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071968,3500071968,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.724,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071935,3500071935,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,8.646,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071929,3500071929,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.538,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071879,3500071879,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.211,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073021,3500073021,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.762,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073019,3500073019,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,23.545,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073014,3500073014,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.417,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073007,3500073007,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.887,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073006,3500073006,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.576,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073043,3500073043,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.903,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073039,3500073039,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.538,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073065,3500073065,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.165,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073064,3500073064,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.297,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073054,3500073054,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.232,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073075,3500073075,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.068,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073073,3500073073,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.486,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073098,3500073098,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.261,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073116,3500073116,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.6,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073141,3500073141,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.324,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073156,3500073156,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.005,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073155,3500073155,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.452,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073151,3500073151,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.986,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073188,3500073188,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.588,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073181,3500073181,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.31,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073221,3500073221,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.898,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073232,3500073232,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.654,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073231,3500073231,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.935,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073227,3500073227,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,13.875,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073265,3500073265,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073263,3500073263,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.045,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073260,3500073260,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.309,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073277,3500073277,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.371,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073275,3500073275,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.236,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073343,3500073343,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.807,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073341,3500073341,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.453,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073358,3500073358,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.068,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073356,3500073356,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.463,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073385,3500073385,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.19,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073409,3500073409,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.581,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073406,3500073406,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.145,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073453,3500073453,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,7.639,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073447,3500073447,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.121,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073446,3500073446,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.878,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073457,3500073457,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.696,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073473,3500073473,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.025,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073537,3500073537,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.171,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073551,3500073551,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.455,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065031,3500065031,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.248,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065039,3500065039,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.438,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045691,3500045691,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.563,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500053083,3500053083,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500053086,3500053086,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.667,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500026918,3500026918,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027077,3500027077,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.833,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045670,3500045670,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.533,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045703,3500045703,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.249,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045711,3500045711,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,9.457,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065044,3500065044,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.379,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065070,3500065070,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.059,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065082,3500065082,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.341,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023242,3500023242,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.27,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065013,3500065013,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.221,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065016,3500065016,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.834,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065018,3500065018,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,32.486,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065068,3500065068,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,11.133,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500068743,3500068743,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.041,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500068742,3500068742,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.813,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070995,3500070995,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.382,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070926,3500070926,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.144,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500069991,3500069991,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.385,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022591,3500022591,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.08,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500026944,3500026944,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.343,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500026950,3500026950,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.333,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500026951,3500026951,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027020,3500027020,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.369,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027043,3500027043,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.267,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027145,3500027145,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.882,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027199,3500027199,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.694,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027213,3500027213,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.336,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027214,3500027214,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.067,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027215,3500027215,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.364,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045422,3500045422,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.444,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023386,3500023386,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.273,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045692,3500045692,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.377,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023143,3500023143,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.621,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023279,3500023279,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.43,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023327,3500023327,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.609,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023357,3500023357,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.103,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071633,3500071633,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.188,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023307,3500023307,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.6,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027240,3500027240,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.253,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045154,3500045154,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.667,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500053094,3500053094,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.828,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022863,3500022863,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,9.171,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022883,3500022883,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.548,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065119,3500065119,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.909,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071765,3500071765,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.556,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071759,3500071759,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.409,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071751,3500071751,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,12.824,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071747,3500071747,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.02,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071744,3500071744,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.575,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071692,3500071692,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.375,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071647,3500071647,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.141,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071560,3500071560,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.222,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071461,3500071461,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.437,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071150,3500071150,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.418,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071138,3500071138,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.901,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071051,3500071051,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.118,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071049,3500071049,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.159,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071013,3500071013,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.11,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070968,3500070968,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.25,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070827,3500070827,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.857,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
